INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,RESIDENTIAL HOMES EXTERNAL,4220,,01/06/2023,23323909,4753.56,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,RESIDENTIAL HOMES EXTERNAL,4220,,01/06/2023,23323909,6630,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI NURSING,4237,,01/06/2023,23323909,3217.08,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI NURSING,4237,,01/06/2023,23323909,2382.38,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI NURSING,4237,,01/06/2023,23323909,3141.24,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI RESIDENTIAL,4227,,01/06/2023,23323909,3079.68,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI NURSING,4237,,01/06/2023,23323909,2912,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI NURSING,4237,,01/06/2023,23323909,3217.76,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI NURSING,4237,,01/06/2023,23323909,3217.08,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI NURSING,4237,,01/06/2023,23323909,3217.76,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI NURSING,4237,,01/06/2023,23323909,-2302.68,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI RESIDENTIAL,4227,,01/06/2023,23323909,1739.29,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI NURSING,4237,,01/06/2023,23323909,3217.08,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI NURSING,4237,,01/06/2023,23323909,3032.12,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI RESIDENTIAL,4227,,01/06/2023,23323909,3146.72,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI RESIDENTIAL,4227,,01/06/2023,23323909,3146.72,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI RESIDENTIAL,4227,,01/06/2023,23323909,3022.88,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI RESIDENTIAL,4227,,01/06/2023,23324156,2503.36,28900,ROSEDALE CARE SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323833,1031.48,29038,ALAND HEALTHCARE CONSULTING LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323833,748.51,29038,ALAND HEALTHCARE CONSULTING LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323833,1047.84,29038,ALAND HEALTHCARE CONSULTING LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323833,2588.8,29038,ALAND HEALTHCARE CONSULTING LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323833,1496.65,29038,ALAND HEALTHCARE CONSULTING LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323833,598.66,29038,ALAND HEALTHCARE CONSULTING LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323833,1197.32,29038,ALAND HEALTHCARE CONSULTING LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323833,748.51,29038,ALAND HEALTHCARE CONSULTING LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323833,598.66,29038,ALAND HEALTHCARE CONSULTING LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323833,315.54,29038,ALAND HEALTHCARE CONSULTING LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323833,449.18,29038,ALAND HEALTHCARE CONSULTING LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323833,2994.04,29038,ALAND HEALTHCARE CONSULTING LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323833,897.99,29038,ALAND HEALTHCARE CONSULTING LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323833,598.66,29038,ALAND HEALTHCARE CONSULTING LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323838,1058.94,29185,LONDON QUALITY CARE SERVICES LTD T/A LONDON QUALITY CARE SERVICES EALING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323838,433.22,29185,LONDON QUALITY CARE SERVICES LTD T/A LONDON QUALITY CARE SERVICES EALING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323838,1208.54,29185,LONDON QUALITY CARE SERVICES LTD T/A LONDON QUALITY CARE SERVICES EALING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323838,1032.77,29185,LONDON QUALITY CARE SERVICES LTD T/A LONDON QUALITY CARE SERVICES EALING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323838,1209.9,29185,LONDON QUALITY CARE SERVICES LTD T/A LONDON QUALITY CARE SERVICES EALING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323837,742.22,29187,PREMIUM HOMECARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,NURSING HOMES EXTERNAL,4230,,01/06/2023,23323909,3084.56,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323837,1996.15,29187,PREMIUM HOMECARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323837,1740.11,29187,PREMIUM HOMECARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323837,324.93,29187,PREMIUM HOMECARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323837,1039.7,29187,PREMIUM HOMECARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323837,2626.85,29187,PREMIUM HOMECARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323837,289.04,29187,PREMIUM HOMECARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323837,1045.8,29187,PREMIUM HOMECARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323837,527.96,29187,PREMIUM HOMECARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323837,445.48,29187,PREMIUM HOMECARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,21/03/2023,23324497,336,28295,UNITE CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,26/04/2023,23324497,336,28295,UNITE CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23324497,-672,28295,UNITE CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,26/04/2023,23324506,312,28295,UNITE CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23324506,-312,28295,UNITE CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI NURSING,4237,,01/06/2023,23324004,3754.2,28351,BONDCARE (LONDON) LTD T/A DERWENT LODGE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI NURSING,4237,,01/06/2023,23324004,3129.36,28351,BONDCARE (LONDON) LTD T/A DERWENT LODGE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,16/06/2023,41070697,100450,10000398,FUS3 ELECTRICAL LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,31/03/2023,41070684,206091.87,10000393,AD CONSTRUCTION GROUP/ARCHITECTURAL DECORATORS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,28/04/2023,41070685,202859.15,10000393,AD CONSTRUCTION GROUP/ARCHITECTURAL DECORATORS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,30/05/2023,41070686,285671.92,10000393,AD CONSTRUCTION GROUP/ARCHITECTURAL DECORATORS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,31/05/2023,41069754,192208,28659,CITY ELECTRICAL FACTORS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,31/05/2023,41069756,45833.34,28659,CITY ELECTRICAL FACTORS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,05/06/2023,41070870,8200,29429,OC CONSULTING (UK) LIMITED T/A MANESTREAM
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,05/06/2023,41070871,49500,29429,OC CONSULTING (UK) LIMITED T/A MANESTREAM
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,05/06/2023,41070872,7255,29429,OC CONSULTING (UK) LIMITED T/A MANESTREAM
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,19/06/2023,41070573,450,12826,KNAPP HICKS & PARTNERS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,19/06/2023,41070575,2650,12826,KNAPP HICKS & PARTNERS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,21/03/2023,41059065,52991.08,26469,EQUANS REGENERATION LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,22/05/2023,41067878,15421.08,26469,EQUANS REGENERATION LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,22/05/2023,41067880,118548.13,26469,EQUANS REGENERATION LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,26/04/2023,41065708,39114.25,26469,EQUANS REGENERATION LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,26/04/2023,41065712,13370.77,26469,EQUANS REGENERATION LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - WORKS LICENCES,7630,,16/05/2023,41070047,2704,28758,SIBCAS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL – CAPITALISATION OF SALARIES (INTERNAL),7590,,06/04/2023,41061886,12430,29617,CITYSHAPING LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL – CAPITALISATION OF SALARIES (INTERNAL),7590,,28/04/2023,41066613,5069.7,26416,PPCR ASSOCIATES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL – CAPITALISATION OF SALARIES (INTERNAL),7590,,31/03/2023,41062165,5171.75,26416,PPCR ASSOCIATES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - WORKS LICENCES,7630,,31/08/2022,41031125,3840,23613,ALPHATRACK SYSTEMS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - SITE INVESTIGATION,7150,,30/05/2023,41068753,59030.59,26540,HILL PARTNERSHIPS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - WORKS LICENCES,7630,,31/01/2023,41061437,895,26806,Think BDW Limited
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL – CAPITALISATION OF SALARIES (INTERNAL),7590,,08/05/2023,41065880,8750,21773,NEUNIE ASSOCIATES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL – CAPITALISATION OF SALARIES (INTERNAL),7590,,08/05/2023,41065906,8750,21773,NEUNIE ASSOCIATES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL – CAPITALISATION OF SALARIES (INTERNAL),7590,,08/05/2023,41065907,8750,21773,NEUNIE ASSOCIATES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL – CAPITALISATION OF SALARIES (INTERNAL),7590,,08/05/2023,41065913,8750,21773,NEUNIE ASSOCIATES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - WORKS LICENCES,7630,,08/05/2023,41065883,20500,21773,NEUNIE ASSOCIATES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - WORKS LICENCES,7630,,08/05/2023,41065901,20500,21773,NEUNIE ASSOCIATES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - WORKS LICENCES,7630,,08/05/2023,41065905,20500,21773,NEUNIE ASSOCIATES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - WORKS LICENCES,7630,,08/05/2023,41065911,20500,21773,NEUNIE ASSOCIATES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL – CAPITALISATION OF SALARIES (INTERNAL),7590,,17/04/2023,41062812,8800,28311,POTTER RAPER PARTNERSHIP
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL – CAPITALISATION OF SALARIES (INTERNAL),7590,,16/05/2023,41067861,8800,28311,POTTER RAPER PARTNERSHIP
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - WORKS LICENCES,7630,,30/04/2023,41064179,15000,26264,REJUVENA8 LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - WORKS LICENCES,7630,,01/06/2023,41068015,16375,26264,REJUVENA8 LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL – CAPITALISATION OF SALARIES (INTERNAL),7590,,25/05/2023,41069451,570,29714,CALFORD SEADEN (HEALTH AND SAFETY) LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,06/03/2023,41069011,322581.58,10000258,MCLAREN CONSTRUCTION LIMITED T/A  MCLAREN CONSTRUCTION (LONDON) LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,13/04/2023,41069012,333024.3,10000258,MCLAREN CONSTRUCTION LIMITED T/A  MCLAREN CONSTRUCTION (LONDON) LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,12/05/2023,41069413,809167.28,10000258,MCLAREN CONSTRUCTION LIMITED T/A  MCLAREN CONSTRUCTION (LONDON) LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,09/06/2023,41069454,371243.25,10000258,MCLAREN CONSTRUCTION LIMITED T/A  MCLAREN CONSTRUCTION (LONDON) LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,GROWTH & SUSTAINABILITY,CAPITAL - CONTRACT PAYMENTS,7200,,07/06/2023,41069280,1629.7,10746,BROWNE JACOBSON LLP
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,GROWTH & SUSTAINABILITY,CAPITAL - INFRASTRUCTURE ASSETS,7140,,19/05/2023,41068144,481.15,11851,AECOM LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,GROWTH & SUSTAINABILITY,CAPITAL - CONTRACT PAYMENTS,7200,,30/04/2022,41070145,750,26091,BEVAN BRITTAN LLP
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,GROWTH & SUSTAINABILITY,CAPITAL - INFRASTRUCTURE ASSETS,7140,,24/05/2023,41068522,12287.6,15456,TYCO INTEGRATED SYSTEMS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,GROWTH & SUSTAINABILITY,CAPITAL - CONTRACT PAYMENTS,7200,,29/06/2023,41072026,2000,19633,LAMBERT SMITH HAMPTON GROUP LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,GROWTH & SUSTAINABILITY,CAPITAL - CONTRACT PAYMENTS,7200,,07/06/2023,41070666,4000,19633,LAMBERT SMITH HAMPTON GROUP LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,GROWTH & SUSTAINABILITY,CAPITAL - INFRASTRUCTURE ASSETS,7140,,16/05/2023,41067159,3480.98,28089,SCOTTISH & SOUTHERN ELECTRICITY NETWORKS
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,SCHOOLS SERVICE,CAPITAL - CONTRACT PAYMENTS,7200,,30/05/2023,41068841,1500,30136,SOUTH ACTON CHILDREN`S CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,SCHOOLS SERVICE,CAPITAL - CONTRACT PAYMENTS,7200,,28/03/2023,41061581,15982.52,26970,M P BUILDING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,SCHOOLS SERVICE,CAPITAL - CONTRACT PAYMENTS,7200,,19/06/2023,41070459,3760,26357,VSRW Limited
